,ts,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
20418,2017-05-01 10:00:00,2650,0,5285,2587,5178,72.54,48.31
20419,2017-05-01 11:00:00,2932,0,5084,2883,5050,71.51,49.48
20420,2017-05-01 12:00:00,3017,0,4920,2961,4941,71.1,49.21
20421,2017-05-01 13:00:00,2882,0,4806,2602,4774,70.51,45.95
20422,2017-05-01 14:00:00,2235,0,4723,1932,4757,69.7,44.74
20423,2017-05-01 15:00:00,958,0,4890,924,4702,73.87,45.69
20424,2017-05-01 16:00:00,182,0,5537,279,5223,75.15,47.82
20425,2017-05-01 17:00:00,56,0,5785,118,5723,76.1,50.59
20426,2017-05-01 18:00:00,53,0,5784,18,5880,73.69,56.99
20427,2017-05-01 19:00:00,33,0,5710,10,5758,71.68,63.03
20428,2017-05-01 20:00:00,30,0,5613,11,5687,66.76,63.2
20429,2017-05-01 21:00:00,30,0,5384,11,5459,69.2,59.84
20430,2017-05-01 22:00:00,22,0,12409,9,12401,35.11,59.04
20431,2017-05-01 23:00:00,20,0,12754,9,12503,31.01,58.65
20432,2017-05-02 00:00:00,20,0,12914,10,12973,21.1,58.27
20433,2017-05-02 01:00:00,20,0,12582,6,12883,12.4,57.16
20434,2017-05-02 02:00:00,20,0,12224,6,12505,8.86,56.05
20435,2017-05-02 03:00:00,19,0,11892,5,12265,8.0,57.19
20436,2017-05-02 04:00:00,19,0,11992,4,11995,8.86,57.5
20437,2017-05-02 05:00:00,42,0,12631,21,12525,8.86,57.8
20438,2017-05-02 06:00:00,81,0,13186,131,13162,10.1,59.71
20439,2017-05-02 07:00:00,662,0,13060,803,13221,20.1,60.44
20440,2017-05-02 08:00:00,1453,0,13476,1592,13252,30.01,59.2
20441,2017-05-02 09:00:00,2030,0,13918,2125,13740,30.01,59.02
20442,2017-05-02 10:00:00,2421,0,14137,2560,14357,30.0,58.97
20443,2017-05-02 11:00:00,2536,0,13951,2708,14276,31.0,59.15
20444,2017-05-02 12:00:00,2520,0,13494,2637,13861,30.0,58.44
20445,2017-05-02 13:00:00,2345,0,13179,2350,13366,22.1,57.75
20446,2017-05-02 14:00:00,1942,0,13166,1852,13152,23.9,57.1
20447,2017-05-02 15:00:00,1193,0,12982,962,13044,31.53,57.54
20448,2017-05-02 16:00:00,325,0,12860,220,12927,49.48,57.18
20449,2017-05-02 17:00:00,70,0,12411,71,12545,60.07,57.57
20450,2017-05-02 18:00:00,63,0,12601,43,12450,57.91,59.23
20451,2017-05-02 19:00:00,27,0,12882,11,12751,53.94,62.02
20452,2017-05-02 20:00:00,25,0,13151,1,13136,51.0,59.59
20453,2017-05-02 21:00:00,25,0,12909,1,13027,48.89,57.05
20454,2017-05-02 22:00:00,18,0,8392,4,8155,38.32,55.5
20455,2017-05-02 23:00:00,18,0,8448,4,8582,30.5,49.24
20456,2017-05-03 00:00:00,19,0,8527,6,8588,23.99,46.32
20457,2017-05-03 01:00:00,19,0,8878,10,8880,16.29,45.59
20458,2017-05-03 02:00:00,18,0,9377,9,9257,15.53,45.2
20459,2017-05-03 03:00:00,18,0,9516,5,9446,12.4,46.11
20460,2017-05-03 04:00:00,18,0,9949,2,9700,14.49,52.52
20461,2017-05-03 05:00:00,34,0,9832,29,9872,20.0,56.26
20462,2017-05-03 06:00:00,226,0,9476,235,9618,23.49,61.48
20463,2017-05-03 07:00:00,578,0,8819,603,9033,28.01,60.33
20464,2017-05-03 08:00:00,864,0,8233,1006,8469,35.2,58.67
20465,2017-05-03 09:00:00,1119,0,8140,1323,8183,38.68,58.43
20466,2017-05-03 10:00:00,1224,0,7973,1364,8117,35.2,57.9
20467,2017-05-03 11:00:00,1312,0,7915,1363,7961,31.6,57.94
20468,2017-05-03 12:00:00,1362,0,8164,1241,8057,29.6,58.0
20469,2017-05-03 13:00:00,1271,0,8124,1153,8246,24.99,56.97
20470,2017-05-03 14:00:00,1034,0,8003,901,8052,23.49,56.84
20471,2017-05-03 15:00:00,671,0,8385,569,8268,27.06,56.95
20472,2017-05-03 16:00:00,174,0,8263,197,8498,33.69,57.07
20473,2017-05-03 17:00:00,47,0,8169,47,8237,37.95,57.53
20474,2017-05-03 18:00:00,44,0,8866,15,8646,39.96,58.49
20475,2017-05-03 19:00:00,28,0,9863,3,9590,40.19,60.34
20476,2017-05-03 20:00:00,28,0,10343,0,10295,39.12,58.27
20477,2017-05-03 21:00:00,28,0,11053,0,10760,31.67,55.88
20478,2017-05-03 22:00:00,576,0,7714,578,7979,37.0,53.8
20479,2017-05-03 23:00:00,576,0,7841,574,7765,31.71,48.01
20480,2017-05-04 00:00:00,575,0,7918,553,7938,30.26,46.69
20481,2017-05-04 01:00:00,574,0,7996,549,7977,29.87,43.71
20482,2017-05-04 02:00:00,557,0,8240,532,8150,30.26,43.67
20483,2017-05-04 03:00:00,474,0,8660,393,8478,31.41,44.71
20484,2017-05-04 04:00:00,259,0,8522,203,8654,37.1,49.43
20485,2017-05-04 05:00:00,281,0,8680,95,8710,44.2,55.68
20486,2017-05-04 06:00:00,503,0,8230,686,8510,48.1,59.69
20487,2017-05-04 07:00:00,1717,0,7946,1702,8047,45.5,58.06
20488,2017-05-04 08:00:00,3890,0,8239,3709,8146,42.19,57.48
20489,2017-05-04 09:00:00,4810,0,8552,4657,8523,40.99,57.8
20490,2017-05-04 10:00:00,5130,0,8341,5107,8415,41.0,57.91
20491,2017-05-04 11:00:00,5267,0,8414,5343,8360,40.99,57.83
20492,2017-05-04 12:00:00,5246,0,8298,5236,8248,38.6,56.76
20493,2017-05-04 13:00:00,5155,0,8744,5114,8565,37.1,55.82
20494,2017-05-04 14:00:00,4924,0,9320,4911,9257,37.0,55.47
20495,2017-05-04 15:00:00,4566,0,9692,4599,9580,36.5,56.79
20496,2017-05-04 16:00:00,3981,0,10088,4004,9950,36.4,56.56
20497,2017-05-04 17:00:00,2795,0,10023,2635,10108,37.1,57.67
20498,2017-05-04 18:00:00,1263,0,10182,1192,10149,42.85,58.05
20499,2017-05-04 19:00:00,749,0,10221,666,10246,47.03,60.62
20500,2017-05-04 20:00:00,678,0,10124,588,10259,42.19,59.4
20501,2017-05-04 21:00:00,675,0,10100,585,10101,37.41,56.76
20502,2017-05-04 22:00:00,46,0,6764,254,6698,45.4,50.81
20503,2017-05-04 23:00:00,46,0,7189,234,7081,41.19,46.92
20504,2017-05-05 00:00:00,44,0,7856,204,7423,38.14,44.12
20505,2017-05-05 01:00:00,36,0,8275,189,8020,36.89,43.54
20506,2017-05-05 02:00:00,36,0,8462,184,8388,36.45,42.87
20507,2017-05-05 03:00:00,35,0,8012,84,8182,36.47,42.79
20508,2017-05-05 04:00:00,33,0,7961,71,7901,41.06,46.96
20509,2017-05-05 05:00:00,76,0,8362,170,7851,50.73,55.47
20510,2017-05-05 06:00:00,382,0,8087,583,8242,52.07,58.4
20511,2017-05-05 07:00:00,986,0,6991,1264,7483,52.15,58.67
20512,2017-05-05 08:00:00,1665,0,6835,1825,6634,52.07,59.24
20513,2017-05-05 09:00:00,2038,0,7291,2176,7223,51.04,58.38
20514,2017-05-05 10:00:00,2542,0,8273,2532,7946,49.54,56.89
20515,2017-05-05 11:00:00,2871,0,9358,2713,9212,43.4,51.68
20516,2017-05-05 12:00:00,3014,0,10433,2893,10093,38.17,47.3
20517,2017-05-05 13:00:00,3205,0,10876,3022,10761,36.89,45.22
20518,2017-05-05 14:00:00,2856,0,11051,2879,11097,36.45,44.95
20519,2017-05-05 15:00:00,2458,0,11065,2707,10917,37.67,45.51
20520,2017-05-05 16:00:00,1973,0,11904,2119,11172,40.33,48.17
20521,2017-05-05 17:00:00,1280,0,11823,1387,11912,42.09,49.99
20522,2017-05-05 18:00:00,557,0,10845,729,11313,41.19,49.14
20523,2017-05-05 19:00:00,249,0,9857,354,10104,50.2,57.39
20524,2017-05-05 20:00:00,200,0,9838,206,9628,47.53,55.06
20525,2017-05-05 21:00:00,151,0,10037,139,10083,41.19,48.62
20526,2017-05-05 22:00:00,525,0,5969,464,5979,41.0,44.16
20527,2017-05-05 23:00:00,475,0,6171,480,6167,39.21,43.84
20528,2017-05-06 00:00:00,472,0,5958,436,6179,38.2,42.32
20529,2017-05-06 01:00:00,446,0,5661,380,5762,38.6,43.19
20530,2017-05-06 02:00:00,455,0,5293,415,5452,38.6,41.29
20531,2017-05-06 03:00:00,387,0,5038,350,5089,40.0,41.66
20532,2017-05-06 04:00:00,313,0,5102,254,5029,47.01,42.03
20533,2017-05-06 05:00:00,428,0,5329,468,5216,51.29,42.81
20534,2017-05-06 06:00:00,1072,0,5422,1422,5370,51.37,43.98
20535,2017-05-06 07:00:00,3116,0,5479,2963,5389,51.08,43.6
20536,2017-05-06 08:00:00,4330,0,5600,4213,5604,50.12,43.94
20537,2017-05-06 09:00:00,4739,0,5578,4781,5606,51.04,44.72
20538,2017-05-06 10:00:00,5024,0,5220,5018,5364,52.04,45.39
20539,2017-05-06 11:00:00,5228,0,4860,5191,4918,52.15,46.64
20540,2017-05-06 12:00:00,5355,0,4962,5238,4947,51.8,49.81
20541,2017-05-06 13:00:00,5306,0,5343,5194,5229,51.04,46.01
20542,2017-05-06 14:00:00,5134,0,5596,5017,5716,50.0,44.38
20543,2017-05-06 15:00:00,4774,0,5854,4676,5746,48.17,44.87
20544,2017-05-06 16:00:00,4144,0,6526,4102,6348,46.65,53.97
20545,2017-05-06 17:00:00,3401,0,6911,3146,6690,47.38,56.64
20546,2017-05-06 18:00:00,2270,0,6845,2004,6875,48.78,61.44
20547,2017-05-06 19:00:00,1075,0,6444,1069,6574,51.8,63.87
20548,2017-05-06 20:00:00,745,0,6560,759,6482,51.01,63.5
20549,2017-05-06 21:00:00,716,0,6464,665,6577,45.3,62.54
20550,2017-05-06 22:00:00,698,0,7522,657,7496,46.31,60.89
20551,2017-05-06 23:00:00,696,0,6946,653,7097,42.38,58.11
20552,2017-05-07 00:00:00,695,0,6225,652,6408,41.09,56.47
20553,2017-05-07 01:00:00,690,0,5565,650,5664,41.75,56.19
20554,2017-05-07 02:00:00,654,0,4820,633,4964,42.38,56.41
20555,2017-05-07 03:00:00,597,0,4184,557,4301,45.77,56.12
20556,2017-05-07 04:00:00,432,0,3752,476,3799,49.39,56.18
20557,2017-05-07 05:00:00,416,0,3275,592,3392,50.01,54.61
20558,2017-05-07 06:00:00,1051,0,2714,1429,2960,50.9,52.57
20559,2017-05-07 07:00:00,2482,0,2506,2875,2517,52.1,53.71
20560,2017-05-07 08:00:00,3727,0,2682,3989,2550,52.1,53.14
20561,2017-05-07 09:00:00,4265,0,2990,4429,2963,51.94,54.39
20562,2017-05-07 10:00:00,4566,0,3608,4742,3555,50.9,51.76
20563,2017-05-07 11:00:00,4726,0,4276,4974,4340,50.1,53.9
20564,2017-05-07 12:00:00,4986,0,4976,4922,4941,51.22,51.5
20565,2017-05-07 13:00:00,4998,0,5434,4824,5452,48.83,47.45
20566,2017-05-07 14:00:00,4721,0,5596,4499,5754,48.21,46.94
20567,2017-05-07 15:00:00,4209,0,5879,4060,5719,48.8,46.26
20568,2017-05-07 16:00:00,3331,0,6094,3463,5898,48.21,46.26
20569,2017-05-07 17:00:00,2418,0,5690,2557,5714,48.91,47.14
20570,2017-05-07 18:00:00,1418,0,5423,1513,5511,50.07,51.11
20571,2017-05-07 19:00:00,666,0,4928,788,5024,53.1,58.06
20572,2017-05-07 20:00:00,494,0,4648,568,4910,53.1,57.48
20573,2017-05-07 21:00:00,437,0,5383,449,4768,50.1,55.32
20574,2017-05-07 22:00:00,783,0,3319,587,3351,51.61,54.83
20575,2017-05-07 23:00:00,775,0,3021,596,3192,50.0,46.3
20576,2017-05-08 00:00:00,750,0,2780,573,2838,52.5,44.65
20577,2017-05-08 01:00:00,747,0,2632,576,2664,52.21,44.38
20578,2017-05-08 02:00:00,718,0,2504,568,2519,49.98,44.44
20579,2017-05-08 03:00:00,702,0,2560,519,2562,46.93,45.55
20580,2017-05-08 04:00:00,605,0,2706,455,2650,45.4,49.63
20581,2017-05-08 05:00:00,419,0,3121,444,2943,44.6,55.77
20582,2017-05-08 06:00:00,897,0,3410,1074,3399,43.16,58.36
20583,2017-05-08 07:00:00,2385,0,3521,2328,3521,45.74,58.08
20584,2017-05-08 08:00:00,4034,0,3792,3840,3757,45.53,57.9
20585,2017-05-08 09:00:00,4620,0,4198,4529,4196,46.96,58.72
20586,2017-05-08 10:00:00,4927,0,4768,5020,4696,48.65,59.01
20587,2017-05-08 11:00:00,5076,0,5295,5066,5251,50.1,58.97
20588,2017-05-08 12:00:00,5088,0,5854,5070,5799,51.5,58.64
20589,2017-05-08 13:00:00,4984,0,6532,4963,6403,47.3,57.3
20590,2017-05-08 14:00:00,4712,0,7259,4721,7256,43.3,57.09
20591,2017-05-08 15:00:00,4373,0,8265,4360,7908,41.85,57.02
20592,2017-05-08 16:00:00,3814,0,9141,3784,8837,41.85,56.27
20593,2017-05-08 17:00:00,2989,0,9687,2985,9727,41.55,56.9
20594,2017-05-08 18:00:00,1860,0,9789,1809,9911,42.05,59.14
20595,2017-05-08 19:00:00,1016,0,9786,934,9803,46.08,62.79
20596,2017-05-08 20:00:00,822,0,9993,673,9922,45.7,61.14
20597,2017-05-08 21:00:00,801,0,9825,606,9931,42.15,58.41
20598,2017-05-08 22:00:00,662,0,1873,545,1919,52.35,57.07
20599,2017-05-08 23:00:00,658,0,1872,578,1936,50.44,55.73
20600,2017-05-09 00:00:00,627,0,1701,571,1822,50.44,53.25
20601,2017-05-09 01:00:00,563,0,1515,521,1603,49.99,52.71
20602,2017-05-09 02:00:00,479,0,1324,431,1393,49.35,53.02
20603,2017-05-09 03:00:00,384,0,1324,338,1339,50.12,54.85
20604,2017-05-09 04:00:00,181,0,1353,168,1371,51.56,56.9
20605,2017-05-09 05:00:00,114,0,1393,294,1370,53.19,57.37
20606,2017-05-09 06:00:00,414,0,1543,437,1505,53.19,60.92
20607,2017-05-09 07:00:00,1640,0,1332,1470,1406,53.29,60.24
20608,2017-05-09 08:00:00,3792,0,1305,3560,1273,53.19,59.64
20609,2017-05-09 09:00:00,4779,0,1435,4492,1363,53.19,60.08
20610,2017-05-09 10:00:00,5100,0,1523,5136,1538,53.19,60.02
20611,2017-05-09 11:00:00,5244,0,1487,5353,1515,53.19,59.6
20612,2017-05-09 12:00:00,5257,0,1533,5301,1560,53.0,58.43
20613,2017-05-09 13:00:00,5146,0,1714,5116,1667,52.0,56.55
20614,2017-05-09 14:00:00,4902,0,1898,4830,1851,51.5,54.05
20615,2017-05-09 15:00:00,4474,0,2429,4392,2330,51.46,53.91
20616,2017-05-09 16:00:00,3795,0,3115,3568,3054,50.34,52.69
20617,2017-05-09 17:00:00,2551,0,3782,2322,3916,50.34,55.48
20618,2017-05-09 18:00:00,1149,0,4203,1145,4395,52.35,58.32
20619,2017-05-09 19:00:00,731,0,4816,624,4668,52.6,61.12
20620,2017-05-09 20:00:00,673,0,5192,611,5170,46.65,60.04
20621,2017-05-09 21:00:00,665,0,5375,585,5298,43.44,58.0
20622,2017-05-09 22:00:00,185,0,3106,195,3101,60.15,56.39
20623,2017-05-09 23:00:00,170,0,2998,117,3041,57.93,51.73
20624,2017-05-10 00:00:00,138,0,2693,54,2818,53.27,47.16
20625,2017-05-10 01:00:00,108,0,2407,50,2462,53.17,46.92
20626,2017-05-10 02:00:00,78,0,2242,45,2244,53.22,47.0
20627,2017-05-10 03:00:00,77,0,2105,53,2125,55.47,47.43
20628,2017-05-10 04:00:00,78,0,2097,45,2105,60.08,54.89
20629,2017-05-10 05:00:00,78,0,2077,36,2114,64.95,55.85
20630,2017-05-10 06:00:00,160,0,2045,226,2076,64.95,59.88
20631,2017-05-10 07:00:00,1155,0,1953,1036,1964,65.0,59.68
20632,2017-05-10 08:00:00,2782,0,1949,2586,1934,60.52,59.31
20633,2017-05-10 09:00:00,4297,0,1997,4149,1984,59.8,58.8
20634,2017-05-10 10:00:00,4708,0,2050,4784,2065,60.15,57.69
20635,2017-05-10 11:00:00,4840,0,2246,5053,2145,60.52,54.71
20636,2017-05-10 12:00:00,4843,0,2729,4919,2618,58.34,49.92
20637,2017-05-10 13:00:00,4677,0,3349,4706,3293,54.13,48.64
20638,2017-05-10 14:00:00,4442,0,3987,4401,4013,52.45,47.93
20639,2017-05-10 15:00:00,3966,0,4741,3798,4695,52.43,48.31
20640,2017-05-10 16:00:00,2993,0,5458,2675,5569,55.03,51.24
20641,2017-05-10 17:00:00,1309,0,6045,1288,6251,60.15,54.94
20642,2017-05-10 18:00:00,638,0,6610,609,6526,62.07,56.91
20643,2017-05-10 19:00:00,504,0,7005,438,6950,59.7,60.2
20644,2017-05-10 20:00:00,441,0,7368,381,7210,54.5,59.42
20645,2017-05-10 21:00:00,324,0,7555,312,7451,50.19,54.35
20646,2017-05-10 22:00:00,34,0,8548,11,8499,44.06,46.63
20647,2017-05-10 23:00:00,34,0,8959,13,8880,38.18,43.06
20648,2017-05-11 00:00:00,34,0,9361,15,9282,31.0,42.41
20649,2017-05-11 01:00:00,33,0,9442,15,9488,25.81,41.92
20650,2017-05-11 02:00:00,34,0,9583,14,9551,23.86,40.22
20651,2017-05-11 03:00:00,33,0,9225,14,9360,25.0,41.95
20652,2017-05-11 04:00:00,34,0,8806,14,8901,25.23,43.69
20653,2017-05-11 05:00:00,35,0,8236,64,8488,29.0,48.7
20654,2017-05-11 06:00:00,459,0,7785,434,7941,32.0,51.37
20655,2017-05-11 07:00:00,1530,0,7530,1346,7604,36.7,53.62
20656,2017-05-11 08:00:00,2432,0,7469,2639,7519,37.0,51.52
20657,2017-05-11 09:00:00,3090,0,8087,3494,7914,38.9,50.8
20658,2017-05-11 10:00:00,3320,0,8636,3612,8596,41.73,47.47
20659,2017-05-11 11:00:00,3271,0,9315,3416,9209,39.7,46.56
20660,2017-05-11 12:00:00,3208,0,9940,3063,9810,36.66,45.59
20661,2017-05-11 13:00:00,3021,0,10476,2592,10350,33.96,44.61
20662,2017-05-11 14:00:00,2423,0,10251,1906,10436,35.0,44.17
20663,2017-05-11 15:00:00,1209,0,9668,1120,9793,41.82,45.07
20664,2017-05-11 16:00:00,348,0,9024,374,9127,60.43,46.86
20665,2017-05-11 17:00:00,119,0,8986,160,8921,61.49,48.53
20666,2017-05-11 18:00:00,101,0,8630,103,8756,59.85,54.07
20667,2017-05-11 19:00:00,93,0,8458,78,8581,60.63,60.59
20668,2017-05-11 20:00:00,53,0,8279,47,8309,59.69,58.94
20669,2017-05-11 21:00:00,34,0,8313,19,8208,47.41,55.24
20670,2017-05-11 22:00:00,20,0,4898,12,4861,71.35,45.22
20671,2017-05-11 23:00:00,20,0,4615,12,4655,68.0,43.84
20672,2017-05-12 00:00:00,20,0,4299,9,4313,62.75,43.56
20673,2017-05-12 01:00:00,20,0,3730,10,3811,59.88,43.25
20674,2017-05-12 02:00:00,19,0,3510,11,3445,59.94,42.81
20675,2017-05-12 03:00:00,20,0,3240,11,3313,61.38,43.39
20676,2017-05-12 04:00:00,19,0,2960,10,3009,71.4,44.81
20677,2017-05-12 05:00:00,18,0,2900,11,2824,77.1,48.98
20678,2017-05-12 06:00:00,139,0,2802,169,2791,80.0,54.87
20679,2017-05-12 07:00:00,1079,0,2594,992,2635,80.0,57.07
20680,2017-05-12 08:00:00,2203,0,2372,2274,2389,80.0,55.07
20681,2017-05-12 09:00:00,3269,0,2312,3313,2260,79.3,52.86
20682,2017-05-12 10:00:00,3741,0,2263,3655,2257,78.44,54.55
20683,2017-05-12 11:00:00,3750,0,2143,3771,2171,78.48,52.86
20684,2017-05-12 12:00:00,3618,0,1920,3661,1971,78.48,49.23
20685,2017-05-12 13:00:00,3397,0,1734,3320,1763,77.9,46.57
20686,2017-05-12 14:00:00,2586,0,1616,2278,1629,78.46,45.05
20687,2017-05-12 15:00:00,1072,0,1567,1050,1525,83.91,45.2
20688,2017-05-12 16:00:00,282,0,1643,309,1605,88.89,47.73
20689,2017-05-12 17:00:00,143,0,1665,139,1686,90.0,49.14
20690,2017-05-12 18:00:00,105,0,1544,82,1604,90.0,55.88
20691,2017-05-12 19:00:00,56,0,1504,31,1528,84.89,60.46
20692,2017-05-12 20:00:00,37,0,1546,29,1527,79.8,59.31
20693,2017-05-12 21:00:00,32,0,1599,24,1610,76.69,59.04
20694,2017-05-12 22:00:00,31,0,7092,154,7101,49.24,54.45
20695,2017-05-12 23:00:00,32,0,6990,108,6935,40.69,46.73
20696,2017-05-13 00:00:00,33,0,6679,35,6816,39.69,46.26
20697,2017-05-13 01:00:00,32,0,6460,24,6459,38.0,45.09
20698,2017-05-13 02:00:00,31,0,6404,21,6482,37.87,45.05
20699,2017-05-13 03:00:00,32,0,5917,12,6046,38.0,45.21
20700,2017-05-13 04:00:00,32,0,5940,42,5849,38.13,45.25
20701,2017-05-13 05:00:00,153,0,5738,218,5913,37.87,45.35
20702,2017-05-13 06:00:00,658,0,5255,825,5559,38.95,47.27
20703,2017-05-13 07:00:00,1521,0,5144,1762,5268,43.98,50.69
20704,2017-05-13 08:00:00,2382,0,5428,2431,5428,48.99,54.99
20705,2017-05-13 09:00:00,2882,0,5758,2981,5662,47.64,53.89
20706,2017-05-13 10:00:00,3167,0,6325,3322,6183,42.69,49.36
20707,2017-05-13 11:00:00,3111,0,6697,3346,6675,42.0,49.28
20708,2017-05-13 12:00:00,3220,0,7013,3202,6880,39.69,47.6
20709,2017-05-13 13:00:00,3155,0,7330,3055,7145,37.87,45.13
20710,2017-05-13 14:00:00,2904,0,7359,2907,7394,37.47,44.65
20711,2017-05-13 15:00:00,2762,0,7477,2665,7398,37.47,43.91
20712,2017-05-13 16:00:00,2278,0,7476,2205,7380,37.68,45.54
20713,2017-05-13 17:00:00,1613,0,7288,1493,7371,40.0,47.5
20714,2017-05-13 18:00:00,819,0,6393,702,6843,48.99,56.28
20715,2017-05-13 19:00:00,306,0,5835,345,5970,53.46,61.06
20716,2017-05-13 20:00:00,207,0,5333,248,5467,53.25,60.04
20717,2017-05-13 21:00:00,102,0,5133,173,5094,51.93,58.69
20718,2017-05-13 22:00:00,73,0,4714,178,4886,48.62,55.11
20719,2017-05-13 23:00:00,27,0,4465,144,4502,42.01,48.79
20720,2017-05-14 00:00:00,26,0,4047,86,4200,40.69,47.86
20721,2017-05-14 01:00:00,26,0,3958,68,3884,40.69,48.03
20722,2017-05-14 02:00:00,27,0,3717,62,3779,40.69,48.29
20723,2017-05-14 03:00:00,27,0,3475,21,3481,42.0,49.43
20724,2017-05-14 04:00:00,31,0,3311,34,3252,43.0,49.99
20725,2017-05-14 05:00:00,198,0,3155,223,3160,39.69,47.41
20726,2017-05-14 06:00:00,943,0,2764,1030,2937,39.69,48.61
20727,2017-05-14 07:00:00,2307,0,2485,2349,2588,39.69,48.52
20728,2017-05-14 08:00:00,4054,0,2523,3661,2461,40.69,48.71
20729,2017-05-14 09:00:00,4925,0,2713,4237,2638,42.69,50.57
20730,2017-05-14 10:00:00,5189,0,2826,5012,2815,45.01,52.86
20731,2017-05-14 11:00:00,5154,0,2906,5126,2936,48.34,56.35
20732,2017-05-14 12:00:00,5003,0,2897,4971,2965,48.99,57.12
20733,2017-05-14 13:00:00,4925,0,2870,4740,2955,43.29,50.6
20734,2017-05-14 14:00:00,4655,0,2854,4509,2888,40.51,48.51
20735,2017-05-14 15:00:00,4219,0,2903,4208,2871,40.65,48.3
20736,2017-05-14 16:00:00,3741,0,2894,3601,2898,39.97,48.06
20737,2017-05-14 17:00:00,2856,0,2782,2716,2887,42.94,50.24
20738,2017-05-14 18:00:00,1464,0,2369,1494,2609,48.69,54.73
20739,2017-05-14 19:00:00,752,0,2273,847,2242,54.04,60.18
20740,2017-05-14 20:00:00,638,0,2167,595,2293,54.93,60.65
20741,2017-05-14 21:00:00,625,0,2099,531,2171,51.57,57.41
20742,2017-05-14 22:00:00,627,0,2153,551,2133,50.69,55.99
20743,2017-05-14 23:00:00,614,0,2218,529,2197,45.03,50.59
20744,2017-05-15 00:00:00,573,0,2308,511,2312,43.0,48.81
20745,2017-05-15 01:00:00,514,0,2502,498,2431,40.6,46.71
20746,2017-05-15 02:00:00,433,0,2732,426,2689,40.14,46.03
20747,2017-05-15 03:00:00,299,0,2813,315,2849,41.46,47.48
20748,2017-05-15 04:00:00,205,0,2955,218,2960,46.6,52.2
20749,2017-05-15 05:00:00,279,0,2882,282,2994,50.69,56.65
20750,2017-05-15 06:00:00,1004,0,2700,987,2787,51.44,58.22
20751,2017-05-15 07:00:00,2674,0,2495,2305,2527,51.64,58.24
20752,2017-05-15 08:00:00,3927,0,2666,3375,2595,51.19,57.79
20753,2017-05-15 09:00:00,4249,0,2948,4206,2837,50.71,58.29
20754,2017-05-15 10:00:00,4473,0,3203,4432,3113,50.94,58.65
20755,2017-05-15 11:00:00,4752,0,3397,4616,3321,50.94,58.9
20756,2017-05-15 12:00:00,4835,0,3496,4616,3451,50.69,58.52
20757,2017-05-15 13:00:00,4368,0,3535,4508,3392,50.45,56.85
20758,2017-05-15 14:00:00,3718,0,3380,4212,3393,50.45,56.77
20759,2017-05-15 15:00:00,3106,0,3305,3754,3375,50.54,56.85
20760,2017-05-15 16:00:00,2480,0,3191,2995,3255,50.45,56.87
20761,2017-05-15 17:00:00,1607,0,2885,2064,3035,50.69,57.17
20762,2017-05-15 18:00:00,778,0,2740,1147,2784,51.57,57.88
20763,2017-05-15 19:00:00,420,0,2871,583,3201,55.03,61.64
20764,2017-05-15 20:00:00,343,0,2949,396,3528,52.87,59.92
20765,2017-05-15 21:00:00,332,0,2832,336,3631,50.8,57.53
20766,2017-05-15 22:00:00,268,0,2794,275,3599,52.69,57.32
20767,2017-05-15 23:00:00,195,0,2809,204,3562,50.53,55.05
20768,2017-05-16 00:00:00,191,0,2819,203,3462,48.22,52.83
20769,2017-05-16 01:00:00,182,0,2675,169,3301,45.0,49.77
20770,2017-05-16 02:00:00,139,0,2555,122,3192,44.69,49.18
20771,2017-05-16 03:00:00,88,0,2336,91,2980,48.22,52.57
20772,2017-05-16 04:00:00,53,0,2098,99,2723,52.19,56.32
20773,2017-05-16 05:00:00,143,0,2030,214,2577,53.69,58.03
20774,2017-05-16 06:00:00,668,0,1969,792,2014,54.53,60.36
20775,2017-05-16 07:00:00,1476,0,1979,1991,1981,55.0,60.68
20776,2017-05-16 08:00:00,2525,0,1955,3019,1954,54.53,60.35
20777,2017-05-16 09:00:00,3499,0,2106,3484,2063,53.93,60.42
20778,2017-05-16 10:00:00,4059,0,2351,3883,2307,54.04,60.52
20779,2017-05-16 11:00:00,4427,0,2663,4224,2648,53.95,60.6
20780,2017-05-16 12:00:00,4547,0,2868,4309,2898,52.69,59.25
20781,2017-05-16 13:00:00,4481,0,2939,4224,2986,52.15,57.89
20782,2017-05-16 14:00:00,4318,0,2904,3987,2925,52.19,57.67
20783,2017-05-16 15:00:00,3982,0,3008,3597,3005,52.4,58.05
20784,2017-05-16 16:00:00,3362,0,3145,3065,3145,52.1,57.95
20785,2017-05-16 17:00:00,2316,0,3227,2332,3203,52.19,57.9
20786,2017-05-16 18:00:00,1209,0,3447,1434,3433,53.93,59.84
20787,2017-05-16 19:00:00,632,0,3840,791,3761,55.44,61.54
20788,2017-05-16 20:00:00,531,0,4259,462,4274,52.69,59.32
20789,2017-05-16 21:00:00,440,0,4565,375,4576,50.99,57.16
20790,2017-05-16 22:00:00,376,0,4669,417,4672,50.54,55.11
20791,2017-05-16 23:00:00,242,0,4700,389,4686,44.69,49.46
20792,2017-05-17 00:00:00,139,0,4723,265,4688,42.01,46.8
20793,2017-05-17 01:00:00,94,0,4697,296,4712,41.69,47.08
20794,2017-05-17 02:00:00,69,0,4670,252,4740,41.69,47.13
